weeks,iqscore,proficiency,money,points,irr,friends,early,credit,sex,age,salary,budget,continent
,0.262946218,0.369179934,16,1.155520558,0.01,0.04840114,0.437574655,300.83,Female,25,4542,1513.8486,Africa
,0.235605031,0.928018749,13,0.895133495,0.057839911,0.050839864,0.366427451,355.34,Female,24,6121,2040.1293,Asia
7.0,0.420236723,0.149191573,9,0.985947609,0.01,0.030796064,0.181605458,273.4,Female,23,8078,2692.3974,Europe
1.0,0.235605031,0.928018749,13,0.895133495,0.057839911,0.050839864,0.366427451,355.34,Female,24,6121,2040.1293,Asia
,0.286153228,0.605737805,250,1.003199816,0.112277038,0.04966208,0.622188509,322.87,Female,25,5283,1760.8239,Africa
2.0,0.296405256,0.818974078,51,1.100140691,0.171984687,0.054236382,0.425918013,348.51,Female,32,5137,1712.1621,Asia
2.0,0.311262119,0.857493162,42,1.10736537,0.17423375,0.055608254,0.52182132,380.12,Female,34,5214,1737.8262,Africa
2.0,0.353051344,0.677965164,29,0.947191238,0.185274795,0.06205127,0.482249707,248.32,Male,22,2780,926.574,Asia
18.0,0.439629863,0.16041939,90,0.718533754,0.01,0.065294676,0.426084787,274.31,Female,24,2921,973.5693,Asia
19.0,0.379733483,0.436368048,20,0.748411059,0.258168697,0.038726222,0.309059858,273.4,Female,23,5132,1710.4956,Asia
29.0,0.369926082,0.409934282,62,0.930159509,0.195780262,0.064464271,0.315522432,348.51,Female,32,4148,1382.5284,Europe
11.0,0.296011366,0.58223331,47,1.100206852,0.184140071,0.039312184,0.323927701,274.31,Female,24,3693,1230.8769,Europe
5.0,0.448055449,0.216673553,12,0.919949174,0.01,0.03019949,0.226152793,289.58,Male,23,8062,2687.0646,Africa
13.0,0.485216423,0.134332076,17,0.382910192,0.305473924,0.039510578,0.816337764,325.7,Male,27,5507,1835.4831,Europe
2.0,0.282536569,0.777288616,31,1.007269025,0.161216632,0.058491349,0.62514329,322.87,Female,25,5453,1817.4849,Africa
,0.52385646,0.279534101,165,1.095926762,0.096264184,0.051465672,0.831586719,337.98,Female,25,2819,939.5727,Africa
50.0,0.304262458,0.696534455,250,1.021052241,0.113500267,0.049025081,0.471149236,300.83,Female,25,5155,1718.1615,Asia
3.0,0.299550802,0.712888241,48,0.974919975,0.178161159,0.053508524,0.494368702,417.58,Male,33,5137,1712.1621,Africa
23.0,0.404009851,0.384964228,123,1.050318956,0.136602923,0.051712196,0.424333453,348.51,Female,32,5027,1675.4991,Europe
44.0,0.376404053,0.378547132,215,1.012242913,0.134455249,0.051102348,0.431011111,337.98,Female,25,6141,2046.7953,Europe
27.0,0.364967259,0.477856576,56,1.063462734,0.218609646,0.062370934,0.522559762,380.12,Female,34,4148,1382.5284,Europe
11.0,0.396396034,0.277201027,38,0.933325291,0.060430378,0.045154657,0.414520293,417.58,Female,33,6172,2057.1276,Europe
2.0,0.275829316,0.898125887,29,1.071827173,0.187765718,0.056525756,0.507218003,300.83,Female,25,5161,1720.1613,Africa
34.0,0.361976824,0.530910134,250,1.010262489,0.098909855,0.052032739,0.474206001,380.12,Female,34,4974,1657.8342,Europe
2.0,0.249248577,0.435661346,21,1.0,0.134715736,0.076285966,0.715723217,330.34,Female,25,2754,917.9082,Africa
48.0,0.394428872,0.348821074,250,0.988346279,0.137358353,0.053825844,0.492345601,348.51,Female,32,6517,2172.1161,Europe
2.0,0.271135258,0.71595341,22,0.872517467,0.152898028,0.056070324,0.52875936,343.19,Female,28,5782,1927.1406,Africa
4.0,0.385296251,0.325018287,8,0.981705487,0.188613608,0.030848645,0.519653738,322.87,Female,25,1643,547.6119,Africa
6.0,0.452030336,0.195831075,14,0.857151985,0.01,0.028297856,0.387497813,305.9,Female,26,8062,2687.0646,Asia
3.0,0.262422609,0.432688326,12,1.267247438,0.041651271,0.036729999,0.25321576,245.56,Female,23,5913,1970.8029,Africa
2.0,0.309949535,0.670498192,19,0.881627798,0.255486518,0.067907453,0.461263269,355.34,Female,24,2780,926.574,Asia
8.0,0.482076119,0.234643295,14,0.73073113,0.080583602,0.048115551,0.292344689,289.58,Female,23,7410,2469.753,Africa
17.0,0.329647591,0.342735469,43,0.971220672,0.066287942,0.057408314,0.473686635,370.7,Female,29,5734,1911.1422,Africa
11.0,0.301015159,0.651285887,191,1.010964513,0.10691566,0.04568781,0.43739894,337.98,Female,25,5021,1673.4993,Africa
5.0,0.381835047,0.261392087,7,0.829051137,0.120860055,0.030483054,0.56869781,417.58,Female,33,1643,547.6119,Africa
2.0,0.310079735,0.802190363,36,1.04248035,0.176217511,0.056421954,0.617302597,337.98,Female,25,5438,1812.4854,Asia
17.0,0.329647591,0.342735469,43,0.971220672,0.066287942,0.057408314,0.473686635,370.7,Female,29,5734,1911.1422,Africa
2.0,0.277211196,0.63393271,18,0.904930651,0.245153666,0.068302266,0.38527903,274.31,Female,24,2780,926.574,Europe
14.0,0.41401703,0.186672211,18,0.902606905,0.027473634,0.027345326,0.347724974,343.19,Female,28,6614,2204.4462,Asia
9.0,0.433681279,0.20850721,14,1.0,0.047489651,0.036387302,0.371940434,330.34,Female,25,6062,2020.4646,Asia
2.0,0.267755066,0.490019172,10,0.822979391,0.044369183,0.038917154,0.341805995,343.19,Female,28,6090,2029.797,Asia
1.0,0.413175295,0.793728352,33,1.002314329,0.155504897,0.04404144,0.526508987,248.32,Female,22,4266,1421.8578,Africa
15.0,0.533498887,0.241974711,60,1.0523206,0.124082729,0.035725724,0.600759625,380.12,Female,34,5507,1835.4831,Asia
2.0,0.277486628,0.888739824,32,1.092739463,0.160235852,0.057732143,0.521387696,248.32,Female,22,5407,1802.1531,Africa
29.0,0.258552873,0.624468088,197,0.988313496,0.113568895,0.043978918,0.284846693,273.4,Female,23,5047,1682.1651,Asia
,0.386722736,0.419289291,7,0.913670361,0.208044305,0.035194799,0.264485627,273.4,Female,23,2319,772.9227,Asia
2.0,0.275829316,0.898125887,29,1.071827173,0.187765718,0.056525756,0.507218003,300.83,Female,25,5161,1720.1613,Africa
2.0,0.308596984,0.439972728,9,0.77217412,0.020342637,0.050288692,0.195236415,273.4,Female,23,6516,2171.7828,Asia
2.0,0.261634343,0.409675896,25,1.0502491,0.141177431,0.078352503,0.62080282,333.18,Female,31,2754,917.9082,Africa
12.0,0.303782902,0.61370796,60,1.138567567,0.167942077,0.039145611,0.527980447,300.83,Female,25,3850,1283.205,Europe
5.0,0.448055449,0.216673553,12,0.919949174,0.01,0.03019949,0.226152793,289.58,Male,23,8062,2687.0646,Africa
2.0,0.380028887,0.647141814,34,0.973106027,0.207130343,0.059478603,0.674830496,337.98,Female,25,2780,926.574,Africa
8.0,0.44474685,0.188004017,23,1.071505904,0.01,0.033776343,0.411271423,417.58,Female,33,8062,2687.0646,Asia
14.0,0.494996724,0.117383122,19,0.409519374,0.186086252,0.03744727,0.86289984,300.83,Male,25,5507,1835.4831,Africa
2.0,0.280711034,0.467201918,9,0.799745023,0.030273879,0.047806662,0.187602907,245.56,Female,23,6235,2078.1255,Africa
,0.482076119,0.234643295,14,0.73073113,0.080583602,0.048115551,0.292344689,289.58,Female,23,7410,2469.753,Africa
33.0,0.363146215,0.530796349,250,1.006900191,0.096634962,0.051572721,0.460473806,337.98,Female,25,4945,1648.1685,Europe
4.0,0.386636313,0.40566045,7,0.894508541,0.207486734,0.031783972,0.391404748,343.19,Female,28,2319,772.9227,Europe
3.0,0.26225645,0.446139127,13,1.399823785,0.018159721,0.041774653,0.315812469,355.34,Female,24,5636,1878.4788,Africa
2.0,0.311262119,0.857493162,42,1.10736537,0.17423375,0.055608254,0.52182132,380.12,Female,34,5214,1737.8262,Africa
13.0,0.379628794,0.405964911,26,0.936389983,0.110302649,0.045047354,0.2728118,274.31,Female,24,6093,2030.7969,
4.0,0.26691354,0.310202688,21,1.030731082,0.01,0.061091945,0.361875117,348.51,Female,32,4542,1513.8486,Europe
29.0,0.200704516,0.747241318,111,0.912535727,0.05986698,0.062715925,0.245222986,245.56,Female,23,7938,2645.7354,Africa
7.0,0.318947987,0.305344939,23,0.820159614,0.050911192,0.077786975,0.377261549,348.51,Female,32,5498,1832.4834,Europe
4.0,0.385658815,0.437004894,7,0.957170665,0.222019911,0.031554636,0.456947476,305.9,Female,26,1643,547.6119,Africa
33.0,0.363146215,0.530796349,250,1.006900191,0.096634962,0.051572721,0.460473806,337.98,Female,25,4945,1648.1685,
,0.492939759,0.254064173,22,0.896338463,0.09902446,0.049244687,0.341799706,305.9,Female,26,7410,2469.753,Africa
2.0,0.404671913,0.615610123,41,0.937058091,0.208480626,0.056382038,0.589656353,333.18,Male,31,2780,926.574,Africa
18.0,0.377382921,0.534763038,19,0.829513371,0.286037475,0.038496576,0.363033712,289.58,Female,23,4283,1427.5239,Europe
4.0,0.26691354,0.310202688,21,1.030731082,0.01,0.061091945,0.361875117,348.51,Female,32,4542,1513.8486,Europe
2.0,0.272408796,0.790527999,24,0.944640875,0.183102682,0.056205709,0.518678427,325.7,Female,27,5365,1788.1545,Africa
2.0,0.304239097,0.461529881,13,1.0,0.06764631,0.044124052,0.51194334,330.34,Female,25,5963,1987.4679,Africa
1.0,0.403763365,0.739969909,28,0.954807401,0.164866284,0.04385329,0.439847499,343.19,Female,28,4440,1479.852,Asia
9.0,0.431343902,0.217263386,15,1.037491679,0.057630818,0.037310213,0.375142395,337.98,Female,25,6062,2020.4646,Africa
39.0,0.206707031,0.515425622,212,0.973042607,0.076792464,0.064470619,0.663060665,333.18,Female,31,6789,2262.7737,Europe
3.0,0.26225645,0.446139127,13,1.399823785,0.018159721,0.041774653,0.315812469,355.34,Female,24,5636,1878.4788,Africa
1.0,0.236348277,0.747916818,18,0.990788877,0.100139052,0.046802651,0.516796231,337.98,Female,25,6121,2040.1293,Africa
23.0,0.511360165,0.215301201,134,0.856467009,0.05059287,0.052201033,0.736288548,322.87,Female,25,3004,1001.2332,Asia
15.0,0.416379086,0.223185375,21,1.006301641,0.051934287,0.030486062,0.458085239,300.83,Female,25,5543,1847.4819,Europe
42.0,0.421532124,0.370890439,124,0.997327328,0.155404076,0.04483474,0.376504064,300.83,Female,25,4354,1451.1882,Europe
3.0,0.243655619,0.482186824,11,1.447287679,0.052578077,0.034271322,0.259696811,289.58,Male,23,6052,2017.1316,Africa
,0.437534305,0.152953535,93,0.684177518,0.01,0.063844748,0.526506722,355.34,Female,24,2758,919.2414,Europe
11.0,0.2991496,0.574593663,52,1.141077161,0.172746703,0.038919333,0.379190236,343.19,Female,28,3906,1301.8698,
12.0,0.395868136,0.373888254,24,0.855477631,0.094049037,0.045922745,0.211947381,273.4,Female,23,6289,2096.1237,Africa
29.0,0.239666844,0.626111448,191,1.008856535,0.119198628,0.043678686,0.289767981,289.58,Female,23,4834,1611.1722,Africa
13.0,0.455276921,0.212482452,20,0.478532344,0.14524129,0.042195298,0.384566039,274.31,Male,24,5507,1835.4831,Asia
8.0,0.39575431,0.321764439,25,0.928027928,0.062109955,0.043280337,0.337678581,343.19,Female,28,6172,2057.1276,Asia
25.0,0.52385646,0.279534101,165,1.095926762,0.096264184,0.051465672,0.831586719,337.98,Female,25,2819,939.5727,Africa
5.0,0.34478776,0.301768184,9,0.641855061,0.075387746,0.040762138,0.253186315,273.4,Male,23,5352,1783.8216,Africa
42.0,0.373139759,0.381152779,203,1.0,0.128798753,0.049871173,0.378695816,330.34,Female,25,6136,2045.1288,Europe
10.0,0.426212032,0.246748328,17,1.15339148,0.077690713,0.038446367,0.390224874,380.12,Female,34,6062,2020.4646,Asia
38.0,0.407720202,0.36335367,104,0.963277221,0.173052892,0.042519782,0.304919779,343.19,Female,28,4455,1484.8515,Asia
22.0,0.398137519,0.386386037,107,1.032138467,0.120856725,0.051436823,0.476240009,370.7,Female,29,5027,1675.4991,Europe
26.0,0.374369704,0.514926076,50,1.145009041,0.245897278,0.053347778,0.574751973,337.98,Female,25,4148,1382.5284,Europe
1.0,0.226988799,0.904602408,16,1.040059805,0.079752676,0.045868047,0.410327733,248.32,Female,22,6121,2040.1293,Africa
,0.242240679,0.396474183,15,0.749877393,0.071708485,0.081409879,0.566569626,325.7,Male,27,2754,917.9082,Europe
22.0,0.401563535,0.388507783,113,1.05181849,0.12647149,0.051420882,0.489122063,380.12,Female,34,5027,1675.4991,Europe
8.0,0.395526483,0.327341348,26,0.952266037,0.065611579,0.042441726,0.353542089,325.7,Female,27,6172,2057.1276,Europe
31.0,0.378054857,0.371226698,129,0.927165151,0.107153758,0.038896833,0.220270813,289.58,Female,23,6043,2014.1319,Asia
2.0,0.331535668,0.710676014,31,1.038286924,0.201099247,0.061293107,0.569540203,322.87,Female,25,2780,926.574,Asia
11.0,0.29782528,0.640180051,211,1.013610721,0.11819616,0.043405049,0.407850057,333.18,Female,31,5021,1673.4993,Africa
13.0,0.480091692,0.148104116,17,0.398816675,0.368711561,0.04087536,0.572113276,343.19,Male,28,5507,1835.4831,Asia
6.0,0.454281342,0.193024442,13,0.846133351,0.01,0.029222421,0.351231337,325.7,Female,27,8062,2687.0646,Asia
19.0,0.429025386,0.234646767,28,1.013528228,0.066686742,0.036326215,0.475820214,380.12,Female,34,4322,1440.5226,Africa
2.0,0.247425453,0.756203175,19,0.889394939,0.134349734,0.056275979,0.358733237,289.58,Female,23,6244,2081.1252,Europe
12.0,0.300605315,0.581858695,54,1.123291373,0.170372427,0.038680989,0.399349868,325.7,Female,27,3733,1244.2089,Asia
6.0,0.452788098,0.209092394,13,0.933912754,0.01,0.029926592,0.322234839,355.34,Female,24,8062,2687.0646,Europe
29.0,0.200893859,0.737668157,114,0.914842784,0.151883513,0.066545554,0.284203708,274.31,Female,24,7646,2548.4118,Europe
21.0,0.398021485,0.375574738,101,1.005816221,0.116446003,0.051630743,0.452520847,337.98,Female,25,5027,1675.4991,Europe
36.0,0.201934767,0.514498055,196,0.961921811,0.037817843,0.071287051,0.547411919,337.98,Female,25,6789,2262.7737,Africa
11.0,0.296011366,0.58223331,47,1.100206852,0.184140071,0.039312184,0.323927701,274.31,Female,24,3693,1230.8769,Europe
,0.439179798,0.305237591,154,0.943332076,0.144398034,0.046021346,0.413459539,337.98,Female,25,4812,1603.8396,Asia
,0.490492567,0.259757161,27,0.979062915,0.078880899,0.04975684,0.394577414,322.87,Female,25,7410,2469.753,Asia
9.0,0.436526819,0.190177515,13,0.929248631,0.038338866,0.035414126,0.361828208,322.87,Female,25,6062,2020.4646,Europe
,0.264673465,0.374050915,22,0.989187121,0.1609184,0.076722905,0.686673522,417.58,Female,33,2754,917.9082,Asia
7.0,0.317533816,0.289937913,21,0.773536325,0.068767868,0.078866117,0.482412338,333.18,Male,31,5469,1822.8177,Europe
2.0,0.261634343,0.409675896,25,1.0502491,0.141177431,0.078352503,0.62080282,333.18,Female,31,2754,917.9082,Africa
5.0,0.34478776,0.301768184,9,0.641855061,0.075387746,0.040762138,0.253186315,273.4,Male,23,5352,1783.8216,Africa
54.0,0.450722364,0.254936188,193,0.864469886,0.102616392,0.043169864,0.37717393,348.51,Female,32,5609,1869.4797,Europe
13.0,0.379628794,0.405964911,26,0.936389983,0.110302649,0.045047354,0.2728118,274.31,Female,24,6093,2030.7969,
2.0,0.277211196,0.63393271,18,0.904930651,0.245153666,0.068302266,0.38527903,274.31,Female,24,2780,926.574,Europe
46.0,0.435934255,0.334687114,147,1.0,0.158742428,0.045703493,0.362580776,330.34,Female,25,4503,1500.8499,Asia
16.0,0.383027893,0.413042992,69,0.979287088,0.099586695,0.045366246,0.268543661,245.56,Female,23,5027,1675.4991,Europe
2.0,0.310079735,0.802190363,36,1.04248035,0.176217511,0.056421954,0.617302597,337.98,Female,25,5438,1812.4854,Asia
12.0,0.294887156,0.627489209,219,1.009609699,0.12551336,0.042150255,0.359707355,417.58,Female,33,5021,1673.4993,Africa
2.0,0.353051344,0.677965164,29,0.947191238,0.185274795,0.06205127,0.482249707,248.32,Male,22,2780,926.574,Asia
1.0,0.249423346,0.686867654,19,0.935356677,0.132335186,0.046948418,0.367505759,348.51,Female,32,6121,2040.1293,Africa
53.0,0.300420516,0.588664591,250,1.004861474,0.111176684,0.050672006,0.631795704,337.98,Female,25,5371,1790.1543,Europe
2.0,0.258035211,0.448003203,25,1.113334537,0.127013281,0.078210823,0.746711493,380.12,Female,34,2754,917.9082,Asia
10.0,0.391281511,0.304406047,35,0.9880808,0.080165878,0.045198284,0.486219764,380.12,Female,34,6172,2057.1276,Africa
2.0,0.264673465,0.374050915,22,0.989187121,0.1609184,0.076722905,0.686673522,417.58,Female,33,2754,917.9082,Asia
2.0,0.267755066,0.490019172,10,0.822979391,0.044369183,0.038917154,0.341805995,343.19,Female,28,6090,2029.797,Asia
40.0,0.208845493,0.520809889,219,0.983591437,0.095036387,0.062773094,0.705532968,348.51,Female,32,6789,2262.7737,Asia
12.0,0.386254766,0.370362699,25,0.874252558,0.088488273,0.045266423,0.229327083,245.56,Female,23,6485,2161.4505,Europe
1.0,0.23021137,0.973262131,11,0.787840962,0.041011315,0.055427723,0.185418308,273.4,Female,23,6121,2040.1293,Africa
,0.239666844,0.626111448,191,1.008856535,0.119198628,0.043678686,0.289767981,289.58,Female,23,4834,1611.1722,Africa
2.0,0.291566125,0.765848756,34,1.0,0.161222517,0.057394654,0.656700969,330.34,Female,25,5488,1829.1504,Africa
25.0,0.52385646,0.279534101,165,1.095926762,0.096264184,0.051465672,0.831586719,337.98,Female,25,2819,939.5727,Africa
11.0,0.392588782,0.287129343,36,0.938303232,0.082872711,0.045847077,0.41895178,333.18,Female,31,6172,2057.1276,Asia
47.0,0.294380817,0.671799064,250,0.889451861,0.122534737,0.043596055,0.248644307,245.56,Female,23,5292,1763.8236,Europe
25.0,0.52385646,0.279534101,165,1.095926762,0.096264184,0.051465672,0.831586719,337.98,Female,25,2819,939.5727,Africa
26.0,0.372837217,0.516010642,54,1.147787571,0.25789696,0.057016052,0.554468572,370.7,Female,29,4148,1382.5284,Asia
10.0,0.389036641,0.310140371,32,0.98981595,0.075751029,0.042520355,0.464704603,337.98,Female,25,6172,2057.1276,Africa
6.0,0.328238384,0.335724205,14,0.867212117,0.133372694,0.056305695,0.354800642,322.87,Female,25,5342,1780.4886,Africa
7.0,0.317679104,0.400169581,24,1.020038128,0.157277927,0.076695889,0.497339129,370.7,Female,29,5315,1771.4895,Europe
,0.275829316,0.898125887,29,1.071827173,0.187765718,0.056525756,0.507218003,300.83,Female,25,5161,1720.1613,Africa
16.0,0.421389893,0.230713144,23,1.040412188,0.057486329,0.034863517,0.440860033,322.87,Female,25,4743,1580.8419,Africa
1.0,0.422061771,0.728233993,36,0.990365088,0.156770915,0.043808054,0.612326562,337.98,Female,25,4261,1420.1913,Europe
41.0,0.374433448,0.36956954,192,0.986942053,0.127549276,0.048544176,0.387117416,322.87,Female,25,6141,2046.7953,Europe
14.0,0.510498993,0.221231237,49,1.0,0.064769268,0.037753459,0.531111896,330.34,Female,25,5507,1835.4831,Africa
15.0,0.357097612,0.38774547,34,0.993449271,0.091578968,0.046543509,0.433224946,300.83,Female,25,6178,2059.1274,Asia
14.0,0.413301564,0.186023012,19,0.892231762,0.024496466,0.028265679,0.358879834,325.7,Female,27,6680,2226.444,Europe
1.0,0.228928239,0.993984818,11,0.75269568,0.033991098,0.057298772,0.200052559,289.58,Female,23,6121,2040.1293,Asia
4.0,0.38114052,0.212233499,6,0.647076249,0.101912811,0.030384704,0.570480108,370.7,Male,29,1643,547.6119,Asia
38.0,0.205054006,0.521017075,205,0.969644904,0.06745059,0.066368572,0.65617156,380.12,Female,34,6789,2262.7737,Europe
,0.297649382,0.552651167,45,1.042227864,0.15745081,0.039561555,0.271089584,245.56,Female,23,3592,1197.2136,Asia
39.0,0.206707031,0.515425622,212,0.973042607,0.076792464,0.064470619,0.663060665,333.18,Female,31,6789,2262.7737,Europe
29.0,0.200704516,0.747241318,111,0.912535727,0.05986698,0.062715925,0.245222986,245.56,Female,23,7938,2645.7354,Africa
13.0,0.367666983,0.407130748,30,0.994575202,0.103139639,0.045702506,0.313761264,343.19,Female,28,6333,2110.7889,Europe
4.0,0.339057148,0.381825477,6,0.809417069,0.193848118,0.033598952,0.35202837,274.31,Male,24,2319,772.9227,Africa
11.0,0.308287757,0.69790411,168,1.00951767,0.116409153,0.04711372,0.441916883,248.32,Female,22,4866,1621.8378,Asia
19.0,0.379733483,0.436368048,20,0.748411059,0.258168697,0.038726222,0.309059858,273.4,Female,23,5132,1710.4956,Asia
4.0,0.339057148,0.381825477,6,0.809417069,0.193848118,0.033598952,0.35202837,274.31,Male,24,2319,772.9227,Africa
18.0,0.324588083,0.306881428,47,0.883390903,0.061391324,0.06114243,0.39353922,333.18,Female,31,5708,1902.4764,Europe
2.0,0.291566125,0.765848756,34,1.0,0.161222517,0.057394654,0.656700969,330.34,Female,25,5488,1829.1504,Africa
10.0,0.389036641,0.310140371,32,0.98981595,0.075751029,0.042520355,0.464704603,337.98,Female,25,6172,2057.1276,Africa
21.0,0.398008286,0.376088917,97,1.0,0.108371511,0.051385835,0.473649949,330.34,Female,25,5027,1675.4991,Europe
